fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1150,coche,0.22712597250938416,711,1507,314,1568,383,False,,,,,,
1150,coche,0.4837484359741211,721,1384,324,1439,361,False,,,,,,
1150,coche,0.15446963906288147,624,1221,319,1250,341,False,,,,,,
1150,coche,0.4300021827220917,762,1387,323,1448,370,False,,,,,,
1150,coche,0.4228779077529907,756,1174,318,1215,342,False,,,,,,
1150,coche,0.5371929407119751,770,1429,324,1514,382,False,,,,,,
1150,coche,0.49878475069999695,776,1362,324,1397,357,False,,,,,,
1150,coche,0.5731558203697205,781,1341,323,1385,356,False,,,,,,
1150,coche,0.3423393964767456,772,1430,324,1490,378,False,,,,,,
1151,coche,0.6516157388687134,677,1287,321,1339,356,False,,,,,,
1151,coche,0.27921465039253235,696,1245,318,1277,341,False,,,,,,
1151,coche,0.23073790967464447,711,1507,314,1568,383,False,,,,,,
1151,coche,0.475475937128067,721,1384,325,1439,361,False,,,,,,
1151,coche,0.15134575963020325,624,1220,319,1250,341,False,,,,,,
1151,coche,0.42780423164367676,762,1387,323,1448,370,False,,,,,,
1151,coche,0.42812082171440125,756,1173,318,1215,343,False,,,,,,
1151,coche,0.5414794087409973,770,1429,324,1513,382,False,,,,,,
1151,coche,0.4990653693675995,776,1362,324,1397,357,False,,,,,,
1151,coche,0.5724814534187317,781,1341,323,1385,355,False,,,,,,
1152,coche,0.6529049873352051,677,1287,321,1339,356,False,,,,,,
1152,coche,0.28372710943222046,696,1245,318,1277,341,False,,,,,,
1152,coche,0.2320442646741867,711,1507,314,1568,382,False,,,,,,
1152,coche,0.47646427154541016,721,1385,325,1439,361,False,,,,,,
1152,coche,0.14572903513908386,624,1221,319,1249,341,False,,,,,,
1152,coche,0.4290148913860321,762,1387,323,1448,370,False,,,,,,
1152,coche,0.40939944982528687,756,1173,318,1215,343,False,,,,,,
1152,coche,0.5355638861656189,770,1429,324,1513,382,False,,,,,,
1152,coche,0.5015561580657959,776,1362,324,1397,357,False,,,,,,
1152,coche,0.5853379964828491,781,1341,323,1385,355,False,,,,,,
1153,coche,0.6513537764549255,677,1287,321,1339,356,False,,,,,,
1153,coche,0.23948845267295837,696,1245,318,1278,341,False,,,,,,
1153,coche,0.2524562180042267,711,1507,313,1568,383,False,,,,,,
1153,coche,0.4842442572116852,721,1384,325,1439,361,False,,,,,,
1153,coche,0.18847870826721191,624,1220,319,1248,341,False,,,,,,
1153,coche,0.43549612164497375,762,1387,324,1448,370,False,,,,,,
1153,coche,0.40227699279785156,756,1174,318,1216,343,False,,,,,,
1153,coche,0.5302032232284546,770,1428,324,1513,382,False,,,,,,
1153,coche,0.5113275051116943,776,1362,324,1397,357,False,,,,,,
1153,coche,0.5497357249259949,781,1341,323,1385,355,False,,,,,,
1153,coche,0.2904876470565796,710,1459,324,1511,382,False,,,,,,
1153,coche,0.3605648875236511,772,1428,324,1488,378,False,,,,,,
1154,coche,0.6689820289611816,677,1287,321,1340,356,False,,,,,,
1154,coche,0.26160311698913574,696,1245,318,1277,341,False,,,,,,
1154,coche,0.25658631324768066,711,1507,313,1568,383,False,,,,,,
1154,coche,0.48839300870895386,721,1384,324,1439,361,False,,,,,,
1154,coche,0.1945933997631073,624,1219,320,1247,341,False,,,,,,
1154,coche,0.4373660981655121,762,1387,324,1447,370,False,,,,,,
1154,coche,0.4252646565437317,756,1174,318,1215,342,False,,,,,,
1154,coche,0.5370368957519531,770,1428,324,1513,382,False,,,,,,
1154,coche,0.52125483751297,776,1363,323,1398,357,False,,,,,,
1154,coche,0.5545175671577454,781,1341,323,1385,355,False,,,,,,
1154,coche,0.2876216173171997,710,1457,324,1511,382,False,,,,,,
1154,coche,0.3566770553588867,772,1428,324,1488,378,False,,,,,,
1155,coche,0.6621677875518799,677,1287,321,1340,356,False,,,,,,
1155,coche,0.2557854652404785,696,1244,318,1277,341,False,,,,,,
1155,coche,0.24928750097751617,711,1507,313,1568,383,False,,,,,,
1155,coche,0.4851742386817932,721,1384,324,1439,362,False,,,,,,
1155,coche,0.2043558657169342,624,1219,320,1247,341,False,,,,,,
1155,coche,0.4380051791667938,762,1387,324,1448,370,False,,,,,,
1155,coche,0.45246806740760803,756,1173,318,1215,342,False,,,,,,
1155,coche,0.5317149758338928,770,1428,324,1513,382,False,,,,,,
1155,coche,0.5239598751068115,776,1363,323,1397,357,False,,,,,,
1155,coche,0.5558159947395325,781,1342,322,1385,354,False,,,,,,
1155,coche,0.28471699357032776,710,1456,324,1511,382,False,,,,,,
1155,coche,0.356184184551239,772,1428,324,1488,378,False,,,,,,
1156,coche,0.6364501714706421,677,1286,320,1340,356,False,,,,,,
1156,coche,0.25706470012664795,696,1244,318,1277,341,False,,,,,,
1156,coche,0.2450091689825058,711,1507,313,1568,383,False,,,,,,
1156,coche,0.48483291268348694,721,1384,325,1439,362,False,,,,,,
1156,coche,0.19328279793262482,624,1218,320,1246,341,False,,,,,,
1156,coche,0.4370499849319458,762,1387,324,1448,370,False,,,,,,
1156,coche,0.4755156636238098,756,1173,318,1215,342,False,,,,,,
1156,coche,0.5332856774330139,770,1428,324,1513,382,False,,,,,,
1156,coche,0.5243851542472839,776,1362,323,1397,357,False,,,,,,
1156,coche,0.5597211122512817,781,1342,322,1385,354,False,,,,,,
1156,coche,0.29535216093063354,710,1457,324,1511,382,False,,,,,,
1156,coche,0.3587360084056854,772,1427,325,1488,377,False,,,,,,
1157,coche,0.6583982110023499,677,1286,320,1340,356,False,,,,,,
1157,coche,0.2540140151977539,696,1244,318,1278,341,False,,,,,,
1157,coche,0.24739213287830353,711,1507,313,1568,383,False,,,,,,
1157,coche,0.48913270235061646,721,1384,324,1439,361,False,,,,,,
1157,coche,0.20591099560260773,624,1218,320,1247,341,False,,,,,,
1157,coche,0.441165566444397,762,1387,324,1447,370,False,,,,,,
1157,coche,0.4952985346317291,756,1173,318,1215,342,False,,,,,,
1157,coche,0.5346319675445557,770,1428,324,1513,382,False,,,,,,
1157,coche,0.5350391268730164,776,1362,323,1397,357,False,,,,,,
1157,coche,0.5731724500656128,781,1342,322,1384,354,False,,,,,,
1157,coche,0.2952914237976074,710,1456,324,1512,382,False,,,,,,
1157,coche,0.35969793796539307,772,1428,325,1488,378,False,,,,,,
1158,coche,0.6668680310249329,677,1286,320,1341,356,False,,,,,,
1158,coche,0.2533118724822998,696,1245,318,1278,341,False,,,,,,
1158,coche,0.2482452392578125,711,1507,313,1568,383,False,,,,,,
1158,coche,0.4827246367931366,721,1384,324,1439,361,False,,,,,,
1158,coche,0.2031678706407547,624,1218,321,1246,341,False,,,,,,
1158,coche,0.4407210052013397,762,1387,324,1448,370,False,,,,,,
1158,coche,0.4974658787250519,756,1172,318,1215,342,False,,,,,,
1158,coche,0.528876543045044,770,1428,324,1513,382,False,,,,,,
1158,coche,0.5327812433242798,776,1362,323,1396,357,False,,,,,,
1158,coche,0.5699604153633118,781,1342,322,1385,354,False,,,,,,
1158,coche,0.2932649254798889,710,1456,324,1512,382,False,,,,,,
1158,coche,0.3557809889316559,772,1427,324,1488,377,False,,,,,,
1159,coche,0.6667653322219849,677,1285,319,1341,356,False,,,,,,
1159,coche,0.23589442670345306,696,1245,318,1278,341,False,,,,,,
1159,coche,0.2528601288795471,711,1508,313,1568,383,False,,,,,,
1159,coche,0.48256224393844604,721,1384,325,1439,362,False,,,,,,
1159,coche,0.18828973174095154,624,1218,321,1246,341,False,,,,,,
1159,coche,0.439433217048645,762,1386,324,1447,370,False,,,,,,
1159,coche,0.4697328805923462,756,1172,318,1215,343,False,,,,,,
1159,coche,0.5387389063835144,770,1428,324,1513,381,False,,,,,,
1159,coche,0.5270065665245056,776,1362,323,1396,357,False,,,,,,
1159,coche,0.5655248761177063,781,1342,322,1385,354,False,,,,,,
1159,coche,0.355569452047348,772,1428,325,1488,377,False,,,,,,
1160,coche,0.6623690128326416,677,1284,319,1341,356,False,,,,,,
1160,coche,0.2578723728656769,696,1245,318,1278,340,False,,,,,,
1160,coche,0.2565956115722656,711,1508,313,1568,383,False,,,,,,
1160,coche,0.4820036292076111,721,1384,325,1439,362,False,,,,,,
1160,coche,0.19359274208545685,624,1218,321,1246,341,False,,,,,,
1160,coche,0.4388728141784668,762,1387,324,1448,370,False,,,,,,
1160,coche,0.4673132300376892,756,1172,318,1215,343,False,,,,,,
1160,coche,0.5326088666915894,770,1428,324,1513,381,False,,,,,,
1160,coche,0.5338324904441833,776,1362,323,1396,357,False,,,,,,
1160,coche,0.569805383682251,781,1343,322,1385,354,False,,,,,,
1160,coche,0.3562585711479187,772,1428,325,1489,377,False,,,,,,
1161,coche,0.6580931544303894,677,1284,319,1341,355,False,,,,,,
1161,coche,0.22776879370212555,696,1245,318,1278,341,False,,,,,,
1161,coche,0.26529768109321594,711,1508,313,1568,382,False,,,,,,
1161,coche,0.48483121395111084,721,1384,324,1439,362,False,,,,,,
1161,coche,0.19722072780132294,624,1216,321,1245,341,False,,,,,,
1161,coche,0.4428868293762207,762,1386,324,1447,370,False,,,,,,
1161,coche,0.48439648747444153,756,1171,318,1215,343,False,,,,,,
1161,coche,0.5386663675308228,770,1428,324,1513,381,False,,,,,,
1161,coche,0.5359715819358826,776,1362,323,1396,356,False,,,,,,
1161,coche,0.5752928256988525,781,1343,322,1385,354,False,,,,,,
1161,coche,0.3625771999359131,772,1428,325,1490,377,False,,,,,,
1162,coche,0.6521338820457458,677,1284,319,1340,355,False,,,,,,
1162,coche,0.24090851843357086,696,1245,318,1278,341,False,,,,,,
1162,coche,0.2515783905982971,711,1508,313,1568,382,False,,,,,,
1162,coche,0.4793972969055176,721,1384,325,1439,362,False,,,,,,
1162,coche,0.21040815114974976,624,1216,321,1245,341,False,,,,,,
1162,coche,0.44471290707588196,762,1386,324,1447,370,False,,,,,,
1162,coche,0.5003824234008789,756,1171,318,1215,343,False,,,,,,
1162,coche,0.541333794593811,770,1429,324,1513,381,False,,,,,,
1162,coche,0.536624550819397,776,1361,323,1396,356,False,,,,,,
1162,coche,0.5933920741081238,781,1343,322,1385,354,False,,,,,,
1162,coche,0.35869476199150085,772,1428,325,1490,377,False,,,,,,
1163,coche,0.6656156182289124,677,1284,319,1340,355,False,,,,,,
1163,coche,0.23798246681690216,696,1246,319,1279,341,False,,,,,,
1163,coche,0.2511575520038605,711,1508,313,1568,382,False,,,,,,
1163,coche,0.4849586486816406,721,1384,324,1439,362,False,,,,,,
1163,coche,0.21789737045764923,624,1212,321,1243,342,False,,,,,,
1163,coche,0.44448307156562805,762,1386,324,1447,370,False,,,,,,
1163,coche,0.5154789090156555,756,1171,318,1216,343,False,,,,,,
1163,coche,0.5408300757408142,770,1429,324,1513,381,False,,,,,,
1163,coche,0.5241294503211975,776,1361,323,1396,356,False,,,,,,
1163,coche,0.5786809325218201,781,1343,322,1385,353,False,,,,,,
1163,coche,0.36262041330337524,772,1428,325,1490,377,False,,,,,,
1164,coche,0.6505405306816101,677,1283,319,1339,355,False,,,,,,
1164,coche,0.2424773871898651,696,1246,319,1279,341,False,,,,,,
1164,coche,0.2468271702528,711,1508,313,1568,383,False,,,,,,
1164,coche,0.4719699025154114,721,1384,325,1439,362,False,,,,,,
1164,coche,0.22546324133872986,624,1213,321,1244,342,False,,,,,,
1164,coche,0.44553330540657043,762,1386,324,1447,370,False,,,,,,
1164,coche,0.5304887890815735,756,1171,318,1216,343,False,,,,,,
1164,coche,0.5269977450370789,770,1429,324,1513,381,False,,,,,,
1164,coche,0.5449858903884888,776,1362,323,1396,356,False,,,,,,
1164,coche,0.5959659218788147,781,1343,322,1385,353,False,,,,,,
1164,coche,0.35237500071525574,772,1428,325,1490,377,False,,,,,,
1165,coche,0.6498650908470154,677,1283,319,1339,355,False,,,,,,
1165,coche,0.2626301348209381,696,1247,320,1279,341,False,,,,,,
1165,coche,0.2474709451198578,711,1508,313,1568,383,False,,,,,,
1165,coche,0.47918829321861267,721,1384,325,1439,362,False,,,,,,
1165,coche,0.2571311891078949,624,1214,321,1246,342,False,,,,,,
1165,coche,0.4361158311367035,762,1386,324,1447,370,False,,,,,,
1165,coche,0.54405277967453,756,1170,318,1216,343,False,,,,,,
1165,coche,0.5170469880104065,770,1429,324,1513,381,False,,,,,,
1165,coche,0.5388239622116089,776,1361,323,1396,356,False,,,,,,
1165,coche,0.5897740721702576,781,1343,322,1385,353,False,,,,,,
1165,coche,0.35705333948135376,772,1429,325,1490,377,False,,,,,,
1165,coche,0.3913480043411255,782,1171,318,1235,343,False,,,,,,
1166,coche,0.6620011925697327,677,1283,319,1339,355,False,,,,,,
1166,coche,0.26233381032943726,696,1247,320,1279,341,False,,,,,,
1166,coche,0.24622558057308197,711,1508,313,1568,383,False,,,,,,
1166,coche,0.4790583550930023,721,1384,325,1439,362,False,,,,,,
1166,coche,0.24634595215320587,624,1215,320,1247,342,False,,,,,,
1166,coche,0.4454169273376465,762,1386,324,1447,370,False,,,,,,
1166,coche,0.5295062065124512,756,1169,317,1216,343,False,,,,,,
1166,coche,0.5212686061859131,770,1429,324,1512,381,False,,,,,,
1166,coche,0.5535366535186768,776,1361,323,1396,356,False,,,,,,
1166,coche,0.6019089818000793,781,1343,322,1385,353,False,,,,,,
1166,coche,0.3709643483161926,782,1170,318,1235,343,False,,,,,,
1167,coche,0.6418918371200562,677,1283,319,1338,354,False,,,,,,
1167,coche,0.2541466951370239,696,1247,320,1279,342,False,,,,,,
1167,coche,0.231389582157135,711,1508,313,1568,383,False,,,,,,
1167,coche,0.46715396642684937,721,1384,325,1438,361,False,,,,,,
1167,coche,0.27384644746780396,624,1216,320,1248,342,False,,,,,,
1167,coche,0.43326592445373535,762,1386,324,1447,370,False,,,,,,
1167,coche,0.5511592626571655,756,1168,317,1216,343,False,,,,,,
1167,coche,0.5256508588790894,770,1428,324,1513,381,False,,,,,,
1167,coche,0.5438057780265808,776,1361,323,1396,356,False,,,,,,
1167,coche,0.599673330783844,781,1343,322,1385,354,False,,,,,,
1167,coche,0.36856549978256226,782,1169,318,1235,343,False,,,,,,
1168,coche,0.6396933794021606,677,1283,319,1338,354,False,,,,,,
1168,coche,0.2492842674255371,696,1247,320,1280,342,False,,,,,,
1168,coche,0.23168127238750458,711,1508,313,1568,383,False,,,,,,
1168,coche,0.46895191073417664,721,1384,325,1438,361,False,,,,,,
1168,coche,0.261105477809906,624,1216,320,1248,342,False,,,,,,
1168,coche,0.44049111008644104,762,1386,324,1447,371,False,,,,,,
1168,coche,0.5508527159690857,756,1168,317,1216,343,False,,,,,,
1168,coche,0.5238019227981567,770,1428,324,1513,381,False,,,,,,
1168,coche,0.5494519472122192,776,1360,323,1395,357,False,,,,,,
1168,coche,0.6090764403343201,781,1342,322,1385,354,False,,,,,,
1168,coche,0.3791395127773285,782,1169,318,1236,343,False,,,,,,
1168,coche,0.3644309341907501,772,1428,324,1490,378,False,,,,,,
1169,coche,0.6493548154830933,677,1283,319,1337,353,False,,,,,,
1169,coche,0.2688330411911011,696,1247,320,1280,342,False,,,,,,
1169,coche,0.23950929939746857,711,1508,313,1568,383,False,,,,,,
1169,coche,0.46939700841903687,721,1384,325,1438,361,False,,,,,,
1169,coche,0.2750382423400879,624,1217,320,1248,342,False,,,,,,
1169,coche,0.44226619601249695,762,1387,324,1447,370,False,,,,,,
1169,coche,0.5740354657173157,756,1168,317,1216,343,False,,,,,,
1169,coche,0.518538773059845,770,1428,324,1513,381,False,,,,,,
1169,coche,0.5534287095069885,776,1361,323,1396,357,False,,,,,,
1169,coche,0.614503800868988,781,1342,322,1384,354,False,,,,,,
1169,coche,0.39901140332221985,772,1430,325,1491,378,False,,,,,,
1170,coche,0.6654449105262756,677,1283,319,1338,352,False,,,,,,
1170,coche,0.2628917396068573,696,1247,320,1280,342,False,,,,,,
1170,coche,0.23580917716026306,711,1508,313,1568,383,False,,,,,,
1170,coche,0.4657804071903229,721,1385,325,1438,361,False,,,,,,
1170,coche,0.2885873019695282,624,1217,320,1248,342,False,,,,,,
1170,coche,0.4443069100379944,762,1387,324,1447,370,False,,,,,,
1170,coche,0.6060429811477661,756,1167,316,1216,344,False,,,,,,
1170,coche,0.5173048973083496,770,1428,324,1513,381,False,,,,,,
1170,coche,0.5628237724304199,776,1361,323,1396,357,False,,,,,,
1170,coche,0.6168274283409119,781,1342,322,1384,354,False,,,,,,
1170,coche,0.39994919300079346,772,1430,325,1492,378,False,,,,,,
1170,persona,0.6532718539237976,784,2,277,59,518,False,,,,,,
1171,coche,0.6646166443824768,677,1284,319,1338,352,False,,,,,,
1171,coche,0.2414458990097046,696,1247,321,1280,342,False,,,,,,
1171,coche,0.2403508424758911,711,1508,313,1568,383,False,,,,,,
1171,coche,0.4561365246772766,721,1385,325,1438,361,False,,,,,,
1171,coche,0.2810269892215729,624,1217,321,1248,342,False,,,,,,
1171,coche,0.44477057456970215,762,1387,324,1447,371,False,,,,,,
1171,coche,0.6125917434692383,756,1167,316,1217,344,False,,,,,,
1171,coche,0.520636260509491,770,1429,324,1513,381,False,,,,,,
1171,coche,0.56276535987854,776,1361,323,1397,357,False,,,,,,
1171,coche,0.5996502637863159,781,1342,322,1384,353,False,,,,,,
1171,coche,0.3610568940639496,772,1429,325,1491,378,False,,,,,,
1171,persona,0.7065995931625366,784,2,269,60,518,False,,,,,,
1172,coche,0.6411511898040771,677,1283,319,1338,352,False,,,,,,
1172,coche,0.25059205293655396,696,1246,321,1280,342,False,,,,,,
1172,coche,0.2305465042591095,711,1508,313,1568,383,False,,,,,,
1172,coche,0.4660697281360626,721,1385,325,1438,361,False,,,,,,
1172,coche,0.2899138331413269,624,1217,321,1247,342,False,,,,,,
1172,coche,0.43910786509513855,762,1387,324,1447,370,False,,,,,,
1172,coche,0.6311604380607605,756,1166,316,1217,344,False,,,,,,
1172,coche,0.5200176239013672,770,1429,324,1513,381,False,,,,,,
1172,coche,0.5569559931755066,776,1361,323,1397,357,False,,,,,,
1172,coche,0.6090993881225586,781,1342,322,1384,353,False,,,,,,
1172,coche,0.3688378632068634,772,1428,325,1491,378,False,,,,,,
1172,persona,0.7668918371200562,784,2,253,65,516,False,,,,,,
1173,coche,0.6312214732170105,677,1284,320,1339,352,False,,,,,,
1173,coche,0.2438381016254425,696,1246,321,1280,342,False,,,,,,
1173,coche,0.2292177826166153,711,1508,313,1568,383,False,,,,,,
1173,coche,0.4617133140563965,721,1385,325,1438,361,False,,,,,,
1173,coche,0.283677339553833,624,1217,321,1247,342,False,,,,,,
1173,coche,0.44233280420303345,762,1387,324,1447,370,False,,,,,,
1173,coche,0.6521573066711426,756,1165,316,1217,345,False,,,,,,
1173,coche,0.5180278420448303,770,1429,324,1513,381,False,,,,,,
1173,coche,0.5533202886581421,776,1362,323,1397,357,False,,,,,,
1173,coche,0.5943208932876587,781,1342,322,1383,353,False,,,,,,
1173,coche,0.35697972774505615,772,1428,325,1491,378,False,,,,,,
1173,persona,0.7747175693511963,784,2,243,66,514,False,,,,,,
1173,persona,0.36257225275039673,786,0,240,40,515,False,,,,,,
1174,coche,0.6333045959472656,677,1285,319,1339,350,False,,,,,,
1174,coche,0.22741487622261047,696,1247,320,1280,342,False,,,,,,
1174,coche,0.23493266105651855,711,1508,313,1568,383,False,,,,,,
1174,coche,0.45549166202545166,721,1385,325,1438,361,False,,,,,,
1174,coche,0.25342392921447754,624,1217,321,1248,342,False,,,,,,
1174,coche,0.4386860728263855,762,1388,324,1447,370,False,,,,,,
1174,coche,0.653150200843811,756,1165,316,1217,345,False,,,,,,
1174,coche,0.5231127738952637,770,1428,324,1513,381,False,,,,,,
1174,coche,0.5574679374694824,776,1361,323,1397,357,False,,,,,,
1174,coche,0.5981758236885071,781,1342,322,1383,353,False,,,,,,
1174,coche,0.37341493368148804,772,1429,325,1491,378,False,,,,,,
1174,persona,0.7935214638710022,784,2,234,69,514,False,,,,,,
1174,persona,0.10085513442754745,786,0,249,43,514,False,,,,,,
1174,coche,0.38431915640830994,782,1165,316,1237,344,False,,,,,,
1175,coche,0.6259267926216125,677,1285,319,1338,349,False,,,,,,
1175,coche,0.2358437180519104,696,1246,319,1280,342,False,,,,,,
1175,coche,0.22969277203083038,711,1508,313,1568,383,False,,,,,,
1175,coche,0.46204325556755066,721,1385,325,1438,361,False,,,,,,
1175,coche,0.26566553115844727,624,1218,321,1248,342,False,,,,,,
1175,coche,0.4379730522632599,762,1388,324,1447,370,False,,,,,,
1175,coche,0.666848361492157,756,1164,317,1216,346,False,,,,,,
1175,coche,0.511921763420105,770,1428,324,1513,381,False,,,,,,
1175,coche,0.5543823838233948,776,1360,323,1396,357,False,,,,,,
1175,coche,0.5995228886604309,781,1343,322,1384,353,False,,,,,,
1175,coche,0.3623753488063812,772,1428,325,1490,378,False,,,,,,
1175,persona,0.8427514433860779,784,2,230,70,516,False,,,,,,
1175,coche,0.10778709501028061,782,1171,317,1242,344,False,,,,,,
1176,coche,0.6349923610687256,677,1285,319,1338,348,False,,,,,,
1176,coche,0.2519342601299286,696,1246,319,1280,341,False,,,,,,
1176,coche,0.22707878053188324,711,1508,313,1568,383,False,,,,,,
1176,coche,0.46444183588027954,721,1385,325,1438,361,False,,,,,,
1176,coche,0.25708600878715515,624,1218,321,1249,341,False,,,,,,
1176,coche,0.4430045187473297,762,1388,324,1447,370,False,,,,,,
1176,coche,0.6643202304840088,756,1164,317,1215,346,False,,,,,,
1176,coche,0.5107240676879883,770,1428,324,1513,381,False,,,,,,
1176,coche,0.5563284754753113,776,1361,323,1397,357,False,,,,,,
1176,coche,0.5911931991577148,781,1342,321,1383,353,False,,,,,,
1176,coche,0.39402514696121216,772,1429,325,1492,378,False,,,,,,
1176,persona,0.8327105641365051,784,2,227,71,515,False,,,,,,
1177,coche,0.6205775737762451,677,1283,318,1339,348,False,,,,,,
1177,coche,0.22836802899837494,696,1246,319,1280,341,False,,,,,,
1177,coche,0.2556571364402771,711,1508,314,1567,383,False,,,,,,
1177,coche,0.47927969694137573,721,1384,325,1437,361,False,,,,,,
1177,coche,0.22070689499378204,624,1217,320,1248,341,False,,,,,,
1177,coche,0.4506320655345917,762,1388,324,1445,369,False,,,,,,
1177,coche,0.686682403087616,756,1163,317,1215,346,False,,,,,,
1177,coche,0.5637419819831848,770,1428,324,1514,381,False,,,,,,
1177,coche,0.5568829774856567,776,1359,323,1395,357,False,,,,,,
1177,coche,0.6311130523681641,781,1343,322,1384,353,False,,,,,,
1177,persona,0.824150562286377,784,2,226,72,514,False,,,,,,
1178,coche,0.6189671754837036,677,1283,318,1340,348,False,,,,,,
1178,coche,0.19633261859416962,696,1246,318,1279,340,False,,,,,,
1178,coche,0.25081491470336914,711,1508,314,1567,382,False,,,,,,
1178,coche,0.47861048579216003,721,1385,325,1437,361,False,,,,,,
1178,coche,0.23513667285442352,624,1218,320,1247,341,False,,,,,,
1178,coche,0.44880303740501404,762,1388,324,1445,369,False,,,,,,
1178,coche,0.649294376373291,756,1163,317,1215,346,False,,,,,,
1178,coche,0.5666975378990173,770,1429,324,1514,381,False,,,,,,
1178,coche,0.5421266555786133,776,1358,324,1394,357,False,,,,,,
1178,coche,0.618465006351471,781,1344,322,1384,353,False,,,,,,
1178,persona,0.8324742317199707,784,3,227,73,513,False,,,,,,
1178,coche,0.32781288027763367,782,1166,317,1234,344,False,,,,,,
1179,coche,0.5942960977554321,677,1282,318,1339,348,False,,,,,,
1179,coche,0.20806057751178741,696,1245,318,1279,340,False,,,,,,
1179,coche,0.24230559170246124,711,1508,314,1567,382,False,,,,,,
1179,coche,0.4819873869419098,721,1384,325,1437,361,False,,,,,,
1179,coche,0.228719100356102,624,1218,320,1247,341,False,,,,,,
1179,coche,0.45086580514907837,762,1388,324,1445,369,False,,,,,,
1179,coche,0.6445713043212891,756,1163,317,1215,346,False,,,,,,
1179,coche,0.5739489197731018,770,1429,324,1514,381,False,,,,,,
1179,coche,0.5468780398368835,776,1357,324,1393,357,False,,,,,,
1179,coche,0.6310607194900513,781,1344,322,1384,353,False,,,,,,
1179,persona,0.8289402723312378,784,6,229,76,513,False,,,,,,
1179,coche,0.32994285225868225,782,1164,317,1233,344,False,,,,,,
1180,coche,0.5656734704971313,677,1280,317,1339,348,False,,,,,,
1180,coche,0.193618044257164,696,1244,317,1278,340,False,,,,,,
1180,coche,0.23982888460159302,711,1508,314,1567,382,False,,,,,,
1180,coche,0.48178425431251526,721,1384,325,1437,361,False,,,,,,
1180,coche,0.2289419323205948,624,1217,320,1247,341,False,,,,,,
1180,coche,0.44893062114715576,762,1388,324,1445,369,False,,,,,,
1180,coche,0.6619821786880493,756,1163,317,1215,346,False,,,,,,
1180,coche,0.5644330978393555,770,1429,324,1513,381,False,,,,,,
1180,coche,0.5394213199615479,776,1356,324,1393,357,False,,,,,,
1180,coche,0.6233549118041992,781,1344,322,1384,353,False,,,,,,
1180,persona,0.8161436319351196,784,7,230,79,515,False,,,,,,
1180,coche,0.3226723074913025,782,1164,317,1233,344,False,,,,,,
1181,coche,0.5960825681686401,677,1279,317,1340,348,False,,,,,,
1181,coche,0.19036996364593506,696,1245,317,1278,340,False,,,,,,
1181,coche,0.24476438760757446,711,1508,314,1567,382,False,,,,,,
1181,coche,0.4828760623931885,721,1385,325,1437,361,False,,,,,,
1181,coche,0.2419710010290146,624,1217,320,1247,341,False,,,,,,
1181,coche,0.4515978991985321,762,1388,324,1445,369,False,,,,,,
1181,coche,0.6689786911010742,756,1162,317,1214,346,False,,,,,,
1181,coche,0.5749201774597168,770,1429,324,1513,381,False,,,,,,
1181,coche,0.5455242991447449,776,1357,324,1394,357,False,,,,,,
1181,coche,0.6227046847343445,781,1344,322,1384,353,False,,,,,,
1181,persona,0.840548038482666,784,13,231,87,513,False,,,,,,
1181,coche,0.31219467520713806,782,1165,318,1232,344,False,,,,,,
1182,coche,0.6229618787765503,677,1278,317,1340,348,False,,,,,,
1182,coche,0.1964244395494461,696,1245,318,1279,341,False,,,,,,
1182,coche,0.2410401999950409,711,1508,314,1567,382,False,,,,,,
1182,coche,0.4813992977142334,721,1384,325,1437,361,False,,,,,,
1182,coche,0.23130597174167633,624,1217,320,1247,341,False,,,,,,
1182,coche,0.44794607162475586,762,1388,324,1445,369,False,,,,,,
1182,coche,0.6673964858055115,756,1162,316,1215,347,False,,,,,,
1182,coche,0.5650538206100464,770,1429,324,1514,381,False,,,,,,
1182,coche,0.5508877038955688,776,1356,324,1393,357,False,,,,,,
1182,coche,0.6304972171783447,781,1344,322,1385,353,False,,,,,,
1182,persona,0.8612934350967407,784,16,232,92,510,False,,,,,,
1182,coche,0.3095707297325134,782,1164,317,1232,344,False,,,,,,
1182,coche,0.3798888921737671,772,1429,324,1492,378,False,,,,,,
1183,coche,0.6048088669776917,677,1277,317,1340,348,False,,,,,,
1183,coche,0.2012915462255478,696,1245,317,1279,341,False,,,,,,
1183,coche,0.23612795770168304,711,1508,313,1568,382,False,,,,,,
1183,coche,0.48600703477859497,721,1384,325,1438,361,False,,,,,,
1183,coche,0.22902441024780273,624,1217,320,1247,341,False,,,,,,
1183,coche,0.4563347399234772,762,1387,324,1445,369,False,,,,,,
1183,coche,0.6699838042259216,756,1161,316,1215,347,False,,,,,,
1183,coche,0.5818953514099121,770,1429,324,1514,381,False,,,,,,
1183,coche,0.5517343878746033,776,1354,324,1392,357,False,,,,,,
1183,coche,0.6369741559028625,781,1344,322,1385,353,False,,,,,,
1183,persona,0.8738393783569336,784,16,233,95,510,False,,,,,,
1183,coche,0.31459400057792664,782,1162,317,1233,344,False,,,,,,
1184,coche,0.5873968005180359,677,1275,317,1339,348,False,,,,,,
1184,coche,0.20607946813106537,696,1244,318,1277,341,False,,,,,,
1184,coche,0.27357420325279236,711,1508,313,1567,382,False,,,,,,
